Site,Site Name,Energy Consumption (kWh),Date
CCC2044,Caliber 2044,378.45,6/25/2020
CCC2044,Caliber 2044,348.77,6/26/2020
CCC2044,Caliber 2044,215.95,6/27/2020
CCC2044,Caliber 2044,240.04,6/28/2020
CCC2044,Caliber 2044,307.22,6/29/2020
CCC2044,Caliber 2044,362.42,6/30/2020
CCC2044,Caliber 2044,337.47,7/1/2020
CCC2044,Caliber 2044,296.99,7/2/2020
CCC2044,Caliber 2044,195.34,7/3/2020
CCC2044,Caliber 2044,206.25,7/4/2020
CCC2044,Caliber 2044,202.62,7/5/2020
CCC2044,Caliber 2044,265.45,7/6/2020
CCC2044,Caliber 2044,343.98,7/7/2020
CCC2044,Caliber 2044,304.26,7/8/2020
CCC2044,Caliber 2044,336.11,7/9/2020
CCC2044,Caliber 2044,342.54,7/10/2020
CCC2044,Caliber 2044,159.12,7/11/2020
CCC2044,Caliber 2044,77.6,7/12/2020
CCC2044,Caliber 2044,255.01,7/13/2020
CCC2044,Caliber 2044,367.77,7/14/2020
CCC2044,Caliber 2044,254.9,7/15/2020
CCC2044,Caliber 2044,273.37,7/16/2020
CCC2044,Caliber 2044,318.13,7/17/2020
CCC2044,Caliber 2044,178.38,7/18/2020
CCC2044,Caliber 2044,70.45,7/19/2020
CCC2044,Caliber 2044,258.41,7/20/2020
CCC2044,Caliber 2044,312.02,7/21/2020
CCC2044,Caliber 2044,188.22,7/22/2020
CCC2044,Caliber 2044,303.41,7/23/2020
CCC2044,Caliber 2044,280.65,7/24/2020
CCC2044,Caliber 2044,189.44,7/25/2020
CCC2044,Caliber 2044,184.36,7/26/2020
CCC2044,Caliber 2044,349.96,7/27/2020
CCC2044,Caliber 2044,292.04,7/28/2020
CCC2044,Caliber 2044,311.73,7/29/2020
CCC2044,Caliber 2044,319.25,7/30/2020
CCC2044,Caliber 2044,225.3,7/31/2020
CCC2044,Caliber 2044,85.33,8/1/2020
CCC2044,Caliber 2044,80.74,8/2/2020
CCC2044,Caliber 2044,244.12,8/3/2020
CCC2044,Caliber 2044,201.2,8/4/2020
CCC2044,Caliber 2044,230.45,8/5/2020
CCC2044,Caliber 2044,226.22,8/6/2020
CCC2044,Caliber 2044,240.75,8/7/2020
CCC2044,Caliber 2044,73.38,8/8/2020
CCC2044,Caliber 2044,56.26,8/9/2020
CCC2044,Caliber 2044,167.6,8/10/2020
CCC2044,Caliber 2044,218.53,8/11/2020
CCC2044,Caliber 2044,241.34,8/12/2020
CCC2044,Caliber 2044,223.3,8/13/2020
CCC2044,Caliber 2044,290.24,8/14/2020
CCC2044,Caliber 2044,216.72,8/15/2020
CCC2044,Caliber 2044,68.05,8/16/2020
CCC2044,Caliber 2044,236.81,8/17/2020
CCC2044,Caliber 2044,276.26,8/18/2020
CCC2044,Caliber 2044,247.2,8/19/2020
CCC2044,Caliber 2044,230.94,8/20/2020
CCC2044,Caliber 2044,183.54,8/21/2020
CCC2044,Caliber 2044,41.48,8/22/2020
CCC2044,Caliber 2044,48.56,8/23/2020
CCC2044,Caliber 2044,242.87,8/24/2020
CCC2044,Caliber 2044,257.81,8/25/2020
CCC2044,Caliber 2044,280.51,8/26/2020
CCC2044,Caliber 2044,228.65,8/27/2020
CCC2044,Caliber 2044,216.62,8/28/2020
CCC2044,Caliber 2044,180.56,8/29/2020
CCC2044,Caliber 2044,169.47,8/30/2020
CCC2044,Caliber 2044,285.87,8/31/2020
CCC2044,Caliber 2044,234.36,9/1/2020
CCC2044,Caliber 2044,218.98,9/2/2020
CCC2044,Caliber 2044,303.04,9/3/2020
CCC2044,Caliber 2044,209.46,9/4/2020
CCC2044,Caliber 2044,211.95,9/5/2020
CCC2044,Caliber 2044,210.32,9/6/2020
CCC2044,Caliber 2044,211.14,9/7/2020
CCC2044,Caliber 2044,315.11,9/8/2020
CCC2044,Caliber 2044,260.73,9/9/2020
CCC2044,Caliber 2044,279.15,9/10/2020
CCC2044,Caliber 2044,158.08,9/11/2020
CCC2044,Caliber 2044,66.84,9/12/2020
CCC2044,Caliber 2044,64.75,9/13/2020
CCC2044,Caliber 2044,209.69,9/14/2020
CCC2044,Caliber 2044,237.37,9/15/2020
CCC2044,Caliber 2044,318.91,9/16/2020
CCC2044,Caliber 2044,237.05,9/17/2020
CCC2044,Caliber 2044,259.08,9/18/2020
CCC2044,Caliber 2044,72.9,9/19/2020
CCC2044,Caliber 2044,72.21,9/20/2020
CCC2044,Caliber 2044,216.09,9/21/2020
CCC2044,Caliber 2044,217.69,9/22/2020
CCC2044,Caliber 2044,248.22,9/23/2020
CCC2044,Caliber 2044,287.76,9/24/2020
CCC2044,Caliber 2044,192.51,9/25/2020
CCC2044,Caliber 2044,72.27,9/26/2020
CCC2044,Caliber 2044,73.02,9/27/2020
CCC2044,Caliber 2044,280.35,9/28/2020
CCC2044,Caliber 2044,312.5,9/29/2020
CCC2044,Caliber 2044,178.93,9/30/2020
CCC2044,Caliber 2044,166.51,10/1/2020
CCC2044,Caliber 2044,179.81,10/2/2020
CCC2044,Caliber 2044,48.13,10/3/2020
CCC2044,Caliber 2044,80.11,10/4/2020
CCC2044,Caliber 2044,257.1,10/5/2020
CCC2044,Caliber 2044,300.51,10/6/2020
CCC2044,Caliber 2044,273.42,10/7/2020
CCC2044,Caliber 2044,236.48,10/8/2020
CCC2044,Caliber 2044,219.13,10/9/2020
CCC2044,Caliber 2044,72.66,10/10/2020
CCC2044,Caliber 2044,66.78,10/11/2020
CCC2044,Caliber 2044,241.08,10/12/2020
CCC2044,Caliber 2044,268.27,10/13/2020
CCC2044,Caliber 2044,255.06,10/14/2020
CCC2044,Caliber 2044,252.27,10/15/2020
CCC2044,Caliber 2044,171.89,10/16/2020
CCC2044,Caliber 2044,70.66,10/17/2020
CCC2044,Caliber 2044,72.53,10/18/2020
CCC2044,Caliber 2044,292.21,10/19/2020
CCC2044,Caliber 2044,220.85,10/20/2020
CCC2044,Caliber 2044,209.21,10/21/2020
CCC2044,Caliber 2044,293.73,10/22/2020
CCC2044,Caliber 2044,238.51,10/23/2020
CCC2044,Caliber 2044,203.07,10/24/2020
CCC2044,Caliber 2044,107.14,10/25/2020
CCC2044,Caliber 2044,174.82,10/26/2020
CCC2044,Caliber 2044,276.89,10/27/2020
CCC2044,Caliber 2044,243.13,10/28/2020
CCC2044,Caliber 2044,309.01,10/29/2020
CCC2044,Caliber 2044,275.32,10/30/2020
CCC2044,Caliber 2044,100.6,10/31/2020
CCC2044,Caliber 2044,68.26,11/1/2020
CCC2044,Caliber 2044,186.71,11/2/2020
CCC2044,Caliber 2044,302.42,11/3/2020
CCC2044,Caliber 2044,303.38,11/4/2020
CCC2044,Caliber 2044,282.21,11/5/2020
CCC2044,Caliber 2044,271.62,11/6/2020
CCC2044,Caliber 2044,53.71,11/7/2020
CCC2044,Caliber 2044,55.81,11/8/2020
CCC2044,Caliber 2044,298.02,11/9/2020
CCC2044,Caliber 2044,253.13,11/10/2020
CCC2044,Caliber 2044,208.38,11/11/2020
CCC2044,Caliber 2044,149.02,11/12/2020
CCC2044,Caliber 2044,149.76,11/13/2020
CCC2044,Caliber 2044,39.58,11/14/2020
CCC2044,Caliber 2044,40.95,11/15/2020
CCC2044,Caliber 2044,249.83,11/16/2020
CCC2044,Caliber 2044,252.34,11/17/2020
CCC2044,Caliber 2044,281.58,11/18/2020
CCC2044,Caliber 2044,246.32,11/19/2020
CCC2044,Caliber 2044,88.34,11/20/2020
,,,11/1/2019
,,,11/2/2019
,,,11/3/2019
,,,11/4/2019
,,,11/5/2019
,,,11/6/2019
,,,11/7/2019
,,,11/8/2019
,,,11/9/2019
,,,11/10/2019
,,,11/11/2019
,,,11/12/2019
,,,11/13/2019
,,,11/14/2019
,,,11/15/2019
,,,11/16/2019
,,,11/17/2019
,,,11/18/2019
,,,11/19/2019
,,,11/20/2019
,,,11/21/2019
,,,11/22/2019
,,,11/23/2019
,,,11/24/2019
,,,11/25/2019
,,,11/26/2019
,,,11/27/2019
,,,11/28/2019
,,,11/29/2019
,,,11/30/2019
,,,12/1/2019
,,,12/2/2019
,,,12/3/2019
,,,12/4/2019
,,,12/5/2019
,,,12/6/2019
,,,12/7/2019
,,,12/8/2019
,,,12/9/2019
CCC0047,Caliber 0047,1020.06,12/10/2019
CCC0047,Caliber 0047,1065.66,12/11/2019
CCC0047,Caliber 0047,1062.4,12/12/2019
CCC0047,Caliber 0047,1073.58,12/13/2019
CCC0047,Caliber 0047,556.7,12/14/2019
CCC0047,Caliber 0047,439.9,12/15/2019
CCC0047,Caliber 0047,1113.72,12/16/2019
CCC0047,Caliber 0047,1069.76,12/17/2019
CCC0047,Caliber 0047,1099.42,12/18/2019
CCC0047,Caliber 0047,1099.41,12/19/2019
CCC0047,Caliber 0047,1102,12/20/2019
CCC0047,Caliber 0047,524.01,12/21/2019
CCC0047,Caliber 0047,430.2,12/22/2019
CCC0047,Caliber 0047,1093.38,12/23/2019
CCC0047,Caliber 0047,903.7,12/24/2019
CCC0047,Caliber 0047,388.68,12/25/2019
CCC0047,Caliber 0047,1044.86,12/26/2019
CCC0047,Caliber 0047,989.78,12/27/2019
CCC0047,Caliber 0047,449.07,12/28/2019
CCC0047,Caliber 0047,404.76,12/29/2019
CCC0047,Caliber 0047,1111.91,12/30/2019
CCC0047,Caliber 0047,1051.64,12/31/2019
CCC0047,Caliber 0047,397.69,1/1/2020
CCC0047,Caliber 0047,1056.05,1/2/2020
CCC0047,Caliber 0047,1013.69,1/3/2020
CCC0047,Caliber 0047,493.83,1/4/2020
CCC0047,Caliber 0047,370.01,1/5/2020
CCC0047,Caliber 0047,1044.45,1/6/2020
CCC0047,Caliber 0047,1095.67,1/7/2020
CCC0047,Caliber 0047,1121.08,1/8/2020
CCC0047,Caliber 0047,1148.79,1/9/2020
CCC0047,Caliber 0047,1091.49,1/10/2020
CCC0047,Caliber 0047,474.97,1/11/2020
CCC0047,Caliber 0047,366.95,1/12/2020
CCC0047,Caliber 0047,1124.64,1/13/2020
CCC0047,Caliber 0047,1115.94,1/14/2020
CCC0047,Caliber 0047,1162.29,1/15/2020
CCC0047,Caliber 0047,1054.04,1/16/2020
CCC0047,Caliber 0047,1101.86,1/17/2020
CCC0047,Caliber 0047,592.58,1/18/2020
CCC0047,Caliber 0047,411.48,1/19/2020
CCC0047,Caliber 0047,1094.08,1/20/2020
CCC0047,Caliber 0047,1112.44,1/21/2020
CCC0047,Caliber 0047,1063.61,1/22/2020
CCC0047,Caliber 0047,1106.19,1/23/2020
CCC0047,Caliber 0047,1093.16,1/24/2020
CCC0047,Caliber 0047,439.72,1/25/2020
CCC0047,Caliber 0047,389.89,1/26/2020
CCC0047,Caliber 0047,1157.04,1/27/2020
CCC0047,Caliber 0047,1154.66,1/28/2020
CCC0047,Caliber 0047,1216.56,1/29/2020
CCC0047,Caliber 0047,1148.12,1/30/2020
CCC0047,Caliber 0047,1123.77,1/31/2020
CCC0047,Caliber 0047,425.82,2/1/2020
CCC0047,Caliber 0047,392.52,2/2/2020
CCC0047,Caliber 0047,1157.56,2/3/2020
CCC0047,Caliber 0047,1216.52,2/4/2020
CCC0047,Caliber 0047,1163.03,2/5/2020
CCC0047,Caliber 0047,1185.31,2/6/2020
CCC0047,Caliber 0047,1165.93,2/7/2020
CCC0047,Caliber 0047,489.48,2/8/2020
CCC0047,Caliber 0047,382.95,2/9/2020
CCC0047,Caliber 0047,1176.46,2/10/2020
CCC0047,Caliber 0047,1168.13,2/11/2020
CCC0047,Caliber 0047,998.56,2/12/2020
CCC0047,Caliber 0047,995.24,2/13/2020
CCC0047,Caliber 0047,962.55,2/14/2020
CCC0047,Caliber 0047,452.91,2/15/2020
CCC0047,Caliber 0047,420.16,2/16/2020
CCC0047,Caliber 0047,1044.27,2/17/2020
CCC0047,Caliber 0047,1114.42,2/18/2020
CCC0047,Caliber 0047,982.26,2/19/2020
CCC0047,Caliber 0047,1113.81,2/20/2020
CCC0047,Caliber 0047,1025.35,2/21/2020
CCC0047,Caliber 0047,508.25,2/22/2020
CCC0047,Caliber 0047,361.28,2/23/2020
CCC0047,Caliber 0047,1012.81,2/24/2020
CCC0047,Caliber 0047,1242.7,2/25/2020
CCC0047,Caliber 0047,1210.35,2/26/2020
CCC0047,Caliber 0047,1280.7,2/27/2020
CCC0047,Caliber 0047,1222.71,2/28/2020
CCC0047,Caliber 0047,502.83,2/29/2020
CCC0047,Caliber 0047,464.15,3/1/2020
CCC0047,Caliber 0047,1105.91,3/2/2020
CCC0047,Caliber 0047,1107.43,3/3/2020
CCC0047,Caliber 0047,1046.51,3/4/2020
CCC0047,Caliber 0047,977.59,3/5/2020
CCC0047,Caliber 0047,1020.07,3/6/2020
CCC0047,Caliber 0047,395.16,3/7/2020
CCC0047,Caliber 0047,340.53,3/8/2020
CCC0047,Caliber 0047,1146.94,3/9/2020
CCC0047,Caliber 0047,1018.4,3/10/2020
CCC0047,Caliber 0047,970.87,3/11/2020
CCC0047,Caliber 0047,1094.03,3/12/2020
CCC0047,Caliber 0047,960.43,3/13/2020
CCC0047,Caliber 0047,365.99,3/14/2020
CCC0047,Caliber 0047,323.52,3/15/2020
CCC0047,Caliber 0047,978,3/16/2020
CCC0047,Caliber 0047,1000.53,3/17/2020
CCC0047,Caliber 0047,1113.99,3/18/2020
CCC0047,Caliber 0047,1134.52,3/19/2020
CCC0047,Caliber 0047,1030.04,3/20/2020
CCC0047,Caliber 0047,358.36,3/21/2020
CCC0047,Caliber 0047,345.32,3/22/2020
CCC0047,Caliber 0047,1082.56,3/23/2020
CCC0047,Caliber 0047,976.33,3/24/2020
CCC0047,Caliber 0047,905.57,3/25/2020
CCC0047,Caliber 0047,1053.51,3/26/2020
CCC0047,Caliber 0047,1000.51,3/27/2020
CCC0047,Caliber 0047,331.5,3/28/2020
CCC0047,Caliber 0047,323.46,3/29/2020
CCC0047,Caliber 0047,963.06,3/30/2020
CCC0047,Caliber 0047,1017.45,3/31/2020
CCC0047,Caliber 0047,951.43,4/1/2020
CCC0047,Caliber 0047,994.59,4/2/2020
CCC0047,Caliber 0047,860.76,4/3/2020
CCC0047,Caliber 0047,294.57,4/4/2020
CCC0047,Caliber 0047,285.32,4/5/2020
CCC0047,Caliber 0047,1003.5,4/6/2020
CCC0047,Caliber 0047,821.79,4/7/2020
CCC0047,Caliber 0047,866.36,4/8/2020
CCC0047,Caliber 0047,1032.18,4/9/2020
CCC0047,Caliber 0047,1030.47,4/10/2020
CCC0047,Caliber 0047,367.72,4/11/2020
CCC0047,Caliber 0047,377.34,4/12/2020
CCC0047,Caliber 0047,955.37,4/13/2020
CCC0047,Caliber 0047,960.09,4/14/2020
CCC0047,Caliber 0047,785.4,4/15/2020
CCC0047,Caliber 0047,931.47,4/16/2020
CCC0047,Caliber 0047,939.38,4/17/2020
CCC0047,Caliber 0047,341.5,4/18/2020
CCC0047,Caliber 0047,317.3,4/19/2020
CCC0047,Caliber 0047,939.63,4/20/2020
CCC0047,Caliber 0047,906.33,4/21/2020
CCC0047,Caliber 0047,922.96,4/22/2020
CCC0047,Caliber 0047,840.32,4/23/2020
CCC0047,Caliber 0047,1073.12,4/24/2020
CCC0047,Caliber 0047,386.61,4/25/2020
CCC0047,Caliber 0047,356.47,4/26/2020
CCC0047,Caliber 0047,1036.4,4/27/2020
CCC0047,Caliber 0047,1100.49,4/28/2020
CCC0047,Caliber 0047,1195.47,4/29/2020
CCC0047,Caliber 0047,1063.54,4/30/2020
CCC0047,Caliber 0047,817.01,5/1/2020
CCC0047,Caliber 0047,375.34,5/2/2020
CCC0047,Caliber 0047,342.46,5/3/2020
CCC0047,Caliber 0047,911.42,5/4/2020
CCC0047,Caliber 0047,1074.52,5/5/2020
CCC0047,Caliber 0047,1002.08,5/6/2020
CCC0047,Caliber 0047,1181.93,5/7/2020
CCC0047,Caliber 0047,1112.41,5/8/2020
CCC0047,Caliber 0047,485.66,5/9/2020
CCC0047,Caliber 0047,453.35,5/10/2020
CCC0047,Caliber 0047,1170.67,5/11/2020
CCC0047,Caliber 0047,1145.63,5/12/2020
CCC0047,Caliber 0047,1113.02,5/13/2020
CCC0047,Caliber 0047,1085.1,5/14/2020
CCC0047,Caliber 0047,1035.7,5/15/2020
CCC0047,Caliber 0047,412.28,5/16/2020
CCC0047,Caliber 0047,435.3,5/17/2020
CCC0047,Caliber 0047,1011.47,5/18/2020
CCC0047,Caliber 0047,848.97,5/19/2020
CCC0047,Caliber 0047,1005.5,5/20/2020
CCC0047,Caliber 0047,900.54,5/21/2020
CCC0047,Caliber 0047,957.45,5/22/2020
CCC0047,Caliber 0047,380.11,5/23/2020
CCC0047,Caliber 0047,395.24,5/24/2020
CCC0047,Caliber 0047,526.92,5/25/2020
CCC0047,Caliber 0047,1358.64,5/26/2020
CCC0047,Caliber 0047,1656.32,5/27/2020
CCC0047,Caliber 0047,1708.06,5/28/2020
CCC0047,Caliber 0047,1393.48,5/29/2020
CCC0047,Caliber 0047,450.08,5/30/2020
CCC0047,Caliber 0047,395.17,5/31/2020
CCC0047,Caliber 0047,959.05,6/1/2020
CCC0047,Caliber 0047,1092.18,6/2/2020
CCC0047,Caliber 0047,1492.12,6/3/2020
CCC0047,Caliber 0047,1618.32,6/4/2020
CCC0047,Caliber 0047,1356.59,6/5/2020
CCC0047,Caliber 0047,432.92,6/6/2020
CCC0047,Caliber 0047,379.89,6/7/2020
CCC0047,Caliber 0047,1048.01,6/8/2020
CCC0047,Caliber 0047,1174.26,6/9/2020
CCC0047,Caliber 0047,1434.69,6/10/2020
CCC0047,Caliber 0047,1558.7,6/11/2020
CCC0047,Caliber 0047,1223.79,6/12/2020
CCC0047,Caliber 0047,437.12,6/13/2020
CCC0047,Caliber 0047,436.93,6/14/2020
CCC0047,Caliber 0047,1306.31,6/15/2020
CCC0047,Caliber 0047,1219.53,6/16/2020
CCC0047,Caliber 0047,1106.94,6/17/2020
CCC0047,Caliber 0047,1218.15,6/18/2020
CCC0047,Caliber 0047,1325.77,6/19/2020
CCC0047,Caliber 0047,636.1,6/20/2020
CCC0047,Caliber 0047,594.9,6/21/2020
CCC0047,Caliber 0047,1330.53,6/22/2020
CCC0047,Caliber 0047,1501.06,6/23/2020
CCC0047,Caliber 0047,1598.6,6/24/2020
CCC0047,Caliber 0047,1512.01,6/25/2020
CCC0047,Caliber 0047,1620.21,6/26/2020
CCC0047,Caliber 0047,791.39,6/27/2020
CCC0047,Caliber 0047,519.19,6/28/2020
CCC0047,Caliber 0047,1163.5,6/29/2020
CCC0047,Caliber 0047,1395.41,6/30/2020
CCC0047,Caliber 0047,1332.63,7/1/2020
CCC0047,Caliber 0047,1438.86,7/2/2020
CCC0047,Caliber 0047,638.24,7/3/2020
CCC0047,Caliber 0047,551.15,7/4/2020
CCC0047,Caliber 0047,564.72,7/5/2020
CCC0047,Caliber 0047,1439.31,7/6/2020
CCC0047,Caliber 0047,1290.72,7/7/2020
CCC0047,Caliber 0047,1455.85,7/8/2020
CCC0047,Caliber 0047,1488.64,7/9/2020
CCC0047,Caliber 0047,1614.58,7/10/2020
CCC0047,Caliber 0047,746.02,7/11/2020
CCC0047,Caliber 0047,723.62,7/12/2020
CCC0047,Caliber 0047,1667.93,7/13/2020
CCC0047,Caliber 0047,1456.76,7/14/2020
CCC0047,Caliber 0047,1537.27,7/15/2020
CCC0047,Caliber 0047,1446.23,7/16/2020
CCC0047,Caliber 0047,1494.3,7/17/2020
CCC0047,Caliber 0047,637.34,7/18/2020
CCC0047,Caliber 0047,649.38,7/19/2020
CCC0047,Caliber 0047,1560.86,7/20/2020
CCC0047,Caliber 0047,1408.73,7/21/2020
CCC0047,Caliber 0047,1525.47,7/22/2020
CCC0047,Caliber 0047,1260.7,7/23/2020
CCC0047,Caliber 0047,1340.56,7/24/2020
CCC0047,Caliber 0047,721.59,7/25/2020
CCC0047,Caliber 0047,630.16,7/26/2020
CCC0047,Caliber 0047,1440.17,7/27/2020
CCC0047,Caliber 0047,1545.15,7/28/2020
CCC0047,Caliber 0047,1484,7/29/2020
CCC0047,Caliber 0047,1568.93,7/30/2020
CCC0047,Caliber 0047,1454.29,7/31/2020
CCC0047,Caliber 0047,582.78,8/1/2020
CCC0047,Caliber 0047,584.39,8/2/2020
CCC0047,Caliber 0047,1528.56,8/3/2020
CCC0047,Caliber 0047,1525.05,8/4/2020
CCC0047,Caliber 0047,1417.47,8/5/2020
CCC0047,Caliber 0047,1183.59,8/6/2020
CCC0047,Caliber 0047,1390.91,8/7/2020
CCC0047,Caliber 0047,598.84,8/8/2020
CCC0047,Caliber 0047,614.94,8/9/2020
CCC0047,Caliber 0047,1612.99,8/10/2020
CCC0047,Caliber 0047,1563.23,8/11/2020
CCC0047,Caliber 0047,1594.17,8/12/2020
CCC0047,Caliber 0047,1415,8/13/2020
CCC0047,Caliber 0047,1588.46,8/14/2020
CCC0047,Caliber 0047,842.47,8/15/2020
CCC0047,Caliber 0047,895.49,8/16/2020
CCC0047,Caliber 0047,1700.51,8/17/2020
CCC0047,Caliber 0047,1747.79,8/18/2020
CCC0047,Caliber 0047,1767.25,8/19/2020
CCC0047,Caliber 0047,1571.23,8/20/2020
CCC0047,Caliber 0047,1544.04,8/21/2020
CCC0047,Caliber 0047,1026.78,8/22/2020
CCC0047,Caliber 0047,607.79,8/23/2020
CCC0047,Caliber 0047,1639.74,8/24/2020
CCC0047,Caliber 0047,1716.6,8/25/2020
CCC0047,Caliber 0047,1644.28,8/26/2020
CCC0047,Caliber 0047,1634.39,8/27/2020
CCC0047,Caliber 0047,1630.18,8/28/2020
CCC0047,Caliber 0047,814.19,8/29/2020
CCC0047,Caliber 0047,594.86,8/30/2020
CCC0047,Caliber 0047,1503.31,8/31/2020
CCC0047,Caliber 0047,1606.91,9/1/2020
CCC0047,Caliber 0047,1538.59,9/2/2020
CCC0047,Caliber 0047,1541.99,9/3/2020
CCC0047,Caliber 0047,1603.6,9/4/2020
CCC0047,Caliber 0047,846.99,9/5/2020
CCC0047,Caliber 0047,749.07,9/6/2020
CCC0047,Caliber 0047,920.18,9/7/2020
CCC0047,Caliber 0047,1639.23,9/8/2020
CCC0047,Caliber 0047,1444.36,9/9/2020
CCC0047,Caliber 0047,1364.12,9/10/2020
CCC0047,Caliber 0047,1294.66,9/11/2020
CCC0047,Caliber 0047,405.29,9/12/2020
CCC0047,Caliber 0047,355.14,9/13/2020
CCC0047,Caliber 0047,1208.44,9/14/2020
CCC0047,Caliber 0047,1242.11,9/15/2020
CCC0047,Caliber 0047,1279.66,9/16/2020
CCC0047,Caliber 0047,1246.3,9/17/2020
CCC0047,Caliber 0047,1177.55,9/18/2020
CCC0047,Caliber 0047,442.73,9/19/2020
CCC0047,Caliber 0047,415.05,9/20/2020
CCC0047,Caliber 0047,1311.59,9/21/2020
CCC0047,Caliber 0047,1317.04,9/22/2020
CCC0047,Caliber 0047,1280.68,9/23/2020
CCC0047,Caliber 0047,1157.07,9/24/2020
CCC0047,Caliber 0047,1124.97,9/25/2020
CCC0047,Caliber 0047,388.94,9/26/2020
CCC0047,Caliber 0047,380.6,9/27/2020
CCC0047,Caliber 0047,1351.4,9/28/2020
CCC0047,Caliber 0047,1261.02,9/29/2020
CCC0047,Caliber 0047,1342.6,9/30/2020
CCC0047,Caliber 0047,1373.85,10/1/2020
CCC0047,Caliber 0047,1395.32,10/2/2020
CCC0047,Caliber 0047,563.42,10/3/2020
CCC0047,Caliber 0047,466,10/4/2020
CCC0047,Caliber 0047,1313.8,10/5/2020
CCC0047,Caliber 0047,1243.41,10/6/2020
CCC0047,Caliber 0047,1311.64,10/7/2020
CCC0047,Caliber 0047,1022.97,10/8/2020
CCC0047,Caliber 0047,989.89,10/9/2020
CCC0047,Caliber 0047,601.67,10/10/2020
CCC0047,Caliber 0047,361.24,10/11/2020
CCC0047,Caliber 0047,1118.95,10/12/2020
CCC0047,Caliber 0047,1215.46,10/13/2020
CCC0047,Caliber 0047,1271.8,10/14/2020
CCC0047,Caliber 0047,1246.34,10/15/2020
CCC0047,Caliber 0047,1122.33,10/16/2020
CCC0047,Caliber 0047,510.55,10/17/2020
CCC0047,Caliber 0047,400.26,10/18/2020
CCC0047,Caliber 0047,1095.1,10/19/2020
CCC0047,Caliber 0047,1214.59,10/20/2020
CCC0047,Caliber 0047,1084.65,10/21/2020
CCC0047,Caliber 0047,1151.02,10/22/2020
CCC0047,Caliber 0047,1118.33,10/23/2020
CCC0047,Caliber 0047,780.18,10/24/2020
CCC0047,Caliber 0047,328.39,10/25/2020
CCC0047,Caliber 0047,934.61,10/26/2020
CCC0047,Caliber 0047,1083.77,10/27/2020
CCC0047,Caliber 0047,1068.33,10/28/2020
CCC0047,Caliber 0047,917.27,10/29/2020
CCC0047,Caliber 0047,940.81,10/30/2020
CCC0047,Caliber 0047,286.16,10/31/2020
CCC0047,Caliber 0047,304.91,11/1/2020
CCC0047,Caliber 0047,956.8,11/2/2020
CCC0047,Caliber 0047,920.17,11/3/2020
CCC0047,Caliber 0047,956.7,11/4/2020
CCC0047,Caliber 0047,957.55,11/5/2020
CCC0047,Caliber 0047,850.92,11/6/2020
CCC0047,Caliber 0047,261.94,11/7/2020
CCC0047,Caliber 0047,262.98,11/8/2020
CCC0047,Caliber 0047,942.28,11/9/2020
CCC0047,Caliber 0047,949.23,11/10/2020
CCC0047,Caliber 0047,1108.11,11/11/2020
CCC0047,Caliber 0047,1034.06,11/12/2020
CCC0047,Caliber 0047,932.76,11/13/2020
CCC0047,Caliber 0047,363.85,11/14/2020
CCC0047,Caliber 0047,287.84,11/15/2020
CCC0047,Caliber 0047,913.61,11/16/2020
CCC0047,Caliber 0047,926.51,11/17/2020
CCC0047,Caliber 0047,1078.24,11/18/2020
CCC0047,Caliber 0047,1076.75,11/19/2020
CCC0047,Caliber 0047,86.87,11/20/2020
,,,11/1/2019
,,,11/2/2019
,,,11/3/2019
,,,11/4/2019
,,,11/5/2019
,,,11/6/2019
,,,11/7/2019
,,,11/8/2019
,,,11/9/2019
,,,11/10/2019
,,,11/11/2019
,,,11/12/2019
,,,11/13/2019
,,,11/14/2019
,,,11/15/2019
,,,11/16/2019
,,,11/17/2019
,,,11/18/2019
,,,11/19/2019
,,,11/20/2019
,,,11/21/2019
,,,11/22/2019
,,,11/23/2019
,,,11/24/2019
,,,11/25/2019
,,,11/26/2019
,,,11/27/2019
,,,11/28/2019
,,,11/29/2019
,,,11/30/2019
,,,12/1/2019
,,,12/2/2019
,,,12/3/2019
,,,12/4/2019
,,,12/5/2019
,,,12/6/2019
,,,12/7/2019
,,,12/8/2019
,,,12/9/2019
CCC4103,Caliber 4103,191.64,12/10/2019
CCC4103,Caliber 4103,195.84,12/11/2019
CCC4103,Caliber 4103,191.69,12/12/2019
CCC4103,Caliber 4103,168.41,12/13/2019
CCC4103,Caliber 4103,67.87,12/14/2019
CCC4103,Caliber 4103,37.64,12/15/2019
CCC4103,Caliber 4103,115.92,12/16/2019
CCC4103,Caliber 4103,125.65,12/17/2019
CCC4103,Caliber 4103,174.26,12/18/2019
CCC4103,Caliber 4103,179,12/19/2019
CCC4103,Caliber 4103,186.29,12/20/2019
CCC4103,Caliber 4103,48,12/21/2019
CCC4103,Caliber 4103,20.19,12/22/2019
CCC4103,Caliber 4103,157.19,12/23/2019
CCC4103,Caliber 4103,95.74,12/24/2019
CCC4103,Caliber 4103,21.39,12/25/2019
CCC4103,Caliber 4103,170.62,12/26/2019
CCC4103,Caliber 4103,176.32,12/27/2019
CCC4103,Caliber 4103,110.58,12/28/2019
CCC4103,Caliber 4103,23.92,12/29/2019
CCC4103,Caliber 4103,155.81,12/30/2019
CCC4103,Caliber 4103,150.42,12/31/2019
CCC4103,Caliber 4103,28.85,1/1/2020
CCC4103,Caliber 4103,156.61,1/2/2020
