,PFL1,THDVL1,MDIL1,Date
2020-02-12 22:00:00,0.99,2.375,114.1,2020-02-12 22:00:00
2020-02-12 23:00:00,0.99,2.275,114.1,2020-02-12 23:00:00
2020-02-13 00:00:00,0.99,1.85,114.1,2020-02-13 00:00:00
2020-02-13 01:00:00,0.99,1.725,114.1,2020-02-13 01:00:00
2020-02-13 02:00:00,0.99,1.625,114.1,2020-02-13 02:00:00
2020-02-13 03:00:00,0.99,1.5499999999999998,114.1,2020-02-13 03:00:00
2020-02-13 04:00:00,0.9875,1.475,114.1,2020-02-13 04:00:00
2020-02-13 05:00:00,0.99,1.5750000000000002,114.1,2020-02-13 05:00:00
2020-02-13 06:00:00,0.99,1.325,114.1,2020-02-13 06:00:00
2020-02-13 07:00:00,0.99,1.4249999999999998,114.1,2020-02-13 07:00:00
2020-02-13 08:00:00,0.99,1.475,114.1,2020-02-13 08:00:00
2020-02-13 09:00:00,0.9875,1.475,114.1,2020-02-13 09:00:00
2020-02-13 10:00:00,0.99,1.875,114.1,2020-02-13 10:00:00
2020-02-13 11:00:00,0.9899999999999999,1.9333333333333333,114.09999999999998,2020-02-13 11:00:00
2020-02-13 12:00:00,0.9875,2.2,114.1,2020-02-13 12:00:00
2020-02-13 13:00:00,0.99,2.25,114.1,2020-02-13 13:00:00
2020-02-13 14:00:00,0.99,2.45,114.1,2020-02-13 14:00:00
2020-02-13 15:00:00,0.9875,2.5,114.1,2020-02-13 15:00:00
2020-02-13 16:00:00,0.99,2.4000000000000004,114.1,2020-02-13 16:00:00
2020-02-13 17:00:00,0.99,2.5799999999999996,114.1,2020-02-13 17:00:00
2020-02-13 18:00:00,0.99,2.575,114.1,2020-02-13 18:00:00
2020-02-13 19:00:00,0.99,2.8,114.1,2020-02-13 19:00:00
2020-02-13 20:00:00,0.99,2.7749999999999995,114.1,2020-02-13 20:00:00
2020-02-13 21:00:00,0.99,2.55,114.1,2020-02-13 21:00:00
2020-02-13 22:00:00,0.9875,2.3,114.1,2020-02-13 22:00:00
2020-02-13 23:00:00,0.99,2.25,114.1,2020-02-13 23:00:00
2020-02-14 00:00:00,0.99,1.925,114.1,2020-02-14 00:00:00
2020-02-14 01:00:00,0.99,1.725,114.1,2020-02-14 01:00:00
2020-02-14 02:00:00,0.99,1.6500000000000001,114.1,2020-02-14 02:00:00
2020-02-14 03:00:00,0.99,1.6,114.1,2020-02-14 03:00:00
2020-02-14 04:00:00,0.99,1.6,114.1,2020-02-14 04:00:00
2020-02-14 05:00:00,0.99,1.5499999999999998,114.1,2020-02-14 05:00:00
2020-02-14 06:00:00,0.99,1.4500000000000002,114.1,2020-02-14 06:00:00
2020-02-14 07:00:00,0.99,1.425,114.1,2020-02-14 07:00:00
2020-02-14 08:00:00,0.99,1.5,114.1,2020-02-14 08:00:00
2020-02-14 09:00:00,0.99,1.575,114.1,2020-02-14 09:00:00
2020-02-14 10:00:00,0.9825,1.6,114.1,2020-02-14 10:00:00
2020-02-14 11:00:00,0.99,1.9,114.1,2020-02-14 11:00:00
2020-02-14 12:00:00,0.99,2.075,114.1,2020-02-14 12:00:00
2020-02-14 13:00:00,0.99,2.275,114.1,2020-02-14 13:00:00
2020-02-14 14:00:00,0.9875,2.375,114.1,2020-02-14 14:00:00
2020-02-14 15:00:00,0.99,2.475,114.1,2020-02-14 15:00:00
2020-02-14 16:00:00,0.99,2.3,114.1,2020-02-14 16:00:00
2020-02-14 17:00:00,0.99,2.5599999999999996,114.1,2020-02-14 17:00:00
2020-02-14 18:00:00,0.99,2.75,114.1,2020-02-14 18:00:00
2020-02-14 19:00:00,0.99,2.7250000000000005,114.1,2020-02-14 19:00:00
2020-02-14 20:00:00,0.99,2.675,114.1,2020-02-14 20:00:00
2020-02-14 21:00:00,0.99,2.575,114.1,2020-02-14 21:00:00
2020-02-14 22:00:00,0.99,2.4250000000000003,114.1,2020-02-14 22:00:00
2020-02-14 23:00:00,0.99,2.325,114.1,2020-02-14 23:00:00
2020-02-15 00:00:00,0.9875,2.0,114.1,2020-02-15 00:00:00
2020-02-15 01:00:00,0.99,1.825,114.1,2020-02-15 01:00:00
2020-02-15 02:00:00,0.99,1.8,114.1,2020-02-15 02:00:00
2020-02-15 03:00:00,0.99,1.75,114.1,2020-02-15 03:00:00
2020-02-15 04:00:00,0.99,1.675,114.1,2020-02-15 04:00:00
2020-02-15 05:00:00,0.99,1.625,114.1,2020-02-15 05:00:00
2020-02-15 06:00:00,0.99,1.525,114.1,2020-02-15 06:00:00
2020-02-15 07:00:00,0.99,1.475,114.1,2020-02-15 07:00:00
2020-02-15 08:00:00,0.99,1.425,114.1,2020-02-15 08:00:00
2020-02-15 09:00:00,0.9874999999999999,1.475,114.1,2020-02-15 09:00:00
2020-02-15 10:00:00,0.99,1.7,114.1,2020-02-15 10:00:00
2020-02-15 11:00:00,0.99,2.025,114.1,2020-02-15 11:00:00
2020-02-15 12:00:00,0.99,2.1500000000000004,114.1,2020-02-15 12:00:00
2020-02-15 13:00:00,0.99,2.0999999999999996,114.1,2020-02-15 13:00:00
2020-02-15 14:00:00,0.99,2.275,114.1,2020-02-15 14:00:00
2020-02-15 15:00:00,0.99,2.425,114.1,2020-02-15 15:00:00
2020-02-15 16:00:00,0.99,2.5,114.1,2020-02-15 16:00:00
2020-02-15 17:00:00,0.99,2.575,114.1,2020-02-15 17:00:00
2020-02-15 18:00:00,0.99,2.7,114.1,2020-02-15 18:00:00
2020-02-15 19:00:00,0.99,2.7,114.1,2020-02-15 19:00:00
2020-02-15 20:00:00,0.99,2.625,114.1,2020-02-15 20:00:00
2020-02-15 21:00:00,0.99,2.425,114.1,2020-02-15 21:00:00
2020-02-15 22:00:00,0.99,2.4,114.1,2020-02-15 22:00:00
2020-02-15 23:00:00,0.99,2.3499999999999996,114.1,2020-02-15 23:00:00
2020-02-16 00:00:00,0.99,2.2,114.1,2020-02-16 00:00:00
2020-02-16 01:00:00,0.99,1.9500000000000002,114.1,2020-02-16 01:00:00
2020-02-16 02:00:00,0.99,1.8499999999999999,114.1,2020-02-16 02:00:00
2020-02-16 03:00:00,0.99,1.7249999999999999,114.1,2020-02-16 03:00:00
2020-02-16 04:00:00,0.9875,1.9000000000000001,114.1,2020-02-16 04:00:00
2020-02-16 05:00:00,0.99,1.6749999999999998,114.1,2020-02-16 05:00:00
2020-02-16 06:00:00,0.9874999999999999,1.55,114.1,2020-02-16 06:00:00
2020-02-16 07:00:00,0.99,1.475,114.1,2020-02-16 07:00:00
2020-02-16 08:00:00,0.99,1.525,114.1,2020-02-16 08:00:00
2020-02-16 09:00:00,0.99,1.6,114.1,2020-02-16 09:00:00
2020-02-16 10:00:00,0.99,1.575,114.1,2020-02-16 10:00:00
2020-02-16 11:00:00,0.99,1.725,114.1,2020-02-16 11:00:00
2020-02-16 12:00:00,0.99,1.775,114.1,2020-02-16 12:00:00
2020-02-16 13:00:00,0.99,1.675,114.1,2020-02-16 13:00:00
2020-02-16 14:00:00,0.99,2.04,114.1,2020-02-16 14:00:00
2020-02-16 15:00:00,0.99,2.375,114.1,2020-02-16 15:00:00
2020-02-16 16:00:00,0.99,2.125,114.1,2020-02-16 16:00:00
2020-02-16 17:00:00,0.99,1.975,114.1,2020-02-16 17:00:00
2020-02-16 18:00:00,0.99,2.2,114.1,2020-02-16 18:00:00
2020-02-16 19:00:00,0.99,2.3,114.1,2020-02-16 19:00:00
2020-02-16 20:00:00,0.99,2.2,114.1,2020-02-16 20:00:00
2020-02-16 21:00:00,0.99,2.2,114.1,2020-02-16 21:00:00
2020-02-16 22:00:00,0.99,2.2249999999999996,114.1,2020-02-16 22:00:00
2020-02-16 23:00:00,0.99,2.275,114.1,2020-02-16 23:00:00
2020-02-17 00:00:00,0.9875,1.975,114.1,2020-02-17 00:00:00
2020-02-17 01:00:00,0.99,1.75,114.1,2020-02-17 01:00:00
2020-02-17 02:00:00,0.99,1.7,114.1,2020-02-17 02:00:00
2020-02-17 03:00:00,0.99,1.5750000000000002,114.1,2020-02-17 03:00:00
2020-02-17 04:00:00,0.99,1.55,114.1,2020-02-17 04:00:00
2020-02-17 05:00:00,0.9875,1.5499999999999998,114.1,2020-02-17 05:00:00
2020-02-17 06:00:00,0.99,1.4249999999999998,114.1,2020-02-17 06:00:00
2020-02-17 07:00:00,0.99,1.375,114.1,2020-02-17 07:00:00
2020-02-17 08:00:00,0.99,1.525,114.1,2020-02-17 08:00:00
2020-02-17 09:00:00,0.985,1.625,114.1,2020-02-17 09:00:00
2020-02-17 10:00:00,0.99,1.725,114.1,2020-02-17 10:00:00
2020-02-17 11:00:00,0.99,1.8,114.1,2020-02-17 11:00:00
2020-02-17 12:00:00,0.9875,2.275,114.1,2020-02-17 12:00:00
2020-02-17 13:00:00,0.99,2.3499999999999996,114.1,2020-02-17 13:00:00
2020-02-17 14:00:00,0.9874999999999999,2.475,114.1,2020-02-17 14:00:00
2020-02-17 15:00:00,0.99,2.525,114.1,2020-02-17 15:00:00
2020-02-17 16:00:00,0.99,2.575,114.1,2020-02-17 16:00:00
2020-02-17 17:00:00,0.99,2.6500000000000004,114.1,2020-02-17 17:00:00
2020-02-17 18:00:00,0.9899999999999999,2.8000000000000003,114.09999999999998,2020-02-17 18:00:00
2020-02-17 19:00:00,0.99,2.7,114.1,2020-02-17 19:00:00
2020-02-17 20:00:00,0.99,2.7,114.1,2020-02-17 20:00:00
2020-02-17 21:00:00,0.99,2.5999999999999996,114.1,2020-02-17 21:00:00
2020-02-17 22:00:00,0.99,2.475,114.1,2020-02-17 22:00:00
2020-02-17 23:00:00,0.99,2.3499999999999996,114.1,2020-02-17 23:00:00
2020-02-18 00:00:00,0.99,2.1,114.1,2020-02-18 00:00:00
2020-02-18 01:00:00,0.99,1.9249999999999998,114.1,2020-02-18 01:00:00
2020-02-18 02:00:00,0.99,1.9,114.1,2020-02-18 02:00:00
2020-02-18 03:00:00,0.99,1.875,114.1,2020-02-18 03:00:00
2020-02-18 04:00:00,0.99,1.7750000000000001,114.1,2020-02-18 04:00:00
2020-02-18 05:00:00,0.9874999999999999,1.675,114.1,2020-02-18 05:00:00
2020-02-18 06:00:00,0.99,1.475,114.1,2020-02-18 06:00:00
2020-02-18 07:00:00,0.99,1.5750000000000002,114.1,2020-02-18 07:00:00
2020-02-18 08:00:00,0.99,1.475,114.1,2020-02-18 08:00:00
2020-02-18 09:00:00,0.98,1.6333333333333335,114.09999999999998,2020-02-18 09:00:00
2020-02-18 10:00:00,0.9824999999999999,1.675,114.1,2020-02-18 10:00:00
2020-02-18 11:00:00,0.9850000000000001,1.95,114.1,2020-02-18 11:00:00
2020-02-18 12:00:00,0.9875,2.175,114.1,2020-02-18 12:00:00
2020-02-18 13:00:00,0.9874999999999999,2.275,114.1,2020-02-18 13:00:00
2020-02-18 14:00:00,0.9874999999999999,2.35,114.1,2020-02-18 14:00:00
2020-02-18 15:00:00,0.9875,2.5,114.1,2020-02-18 15:00:00
2020-02-18 16:00:00,0.99,2.55,114.1,2020-02-18 16:00:00
2020-02-18 17:00:00,0.9875,2.6500000000000004,114.1,2020-02-18 17:00:00
2020-02-18 18:00:00,0.99,2.75,118.32499999999999,2020-02-18 18:00:00
2020-02-18 19:00:00,0.99,2.8,120.4,2020-02-18 19:00:00
2020-02-18 20:00:00,0.99,2.7249999999999996,120.4,2020-02-18 20:00:00
2020-02-18 21:00:00,0.99,2.575,120.4,2020-02-18 21:00:00
2020-02-18 22:00:00,0.99,2.5,120.4,2020-02-18 22:00:00
2020-02-18 23:00:00,0.99,2.325,120.4,2020-02-18 23:00:00
2020-02-19 00:00:00,0.99,1.975,120.4,2020-02-19 00:00:00
2020-02-19 01:00:00,0.99,1.85,120.4,2020-02-19 01:00:00
2020-02-19 02:00:00,0.99,1.85,120.4,2020-02-19 02:00:00
2020-02-19 03:00:00,0.99,1.8,120.4,2020-02-19 03:00:00
2020-02-19 04:00:00,0.99,1.75,120.4,2020-02-19 04:00:00
2020-02-19 05:00:00,0.9874999999999999,1.65,120.4,2020-02-19 05:00:00
2020-02-19 06:00:00,0.99,1.55,120.4,2020-02-19 06:00:00
2020-02-19 07:00:00,0.99,1.45,120.4,2020-02-19 07:00:00
2020-02-19 08:00:00,0.9874999999999999,1.35,120.4,2020-02-19 08:00:00
2020-02-19 09:00:00,0.99,1.7,120.4,2020-02-19 09:00:00
2020-02-19 10:00:00,0.99,1.7999999999999998,120.4,2020-02-19 10:00:00
2020-02-19 11:00:00,0.99,2.05,120.4,2020-02-19 11:00:00
2020-02-19 12:00:00,0.99,2.275,120.4,2020-02-19 12:00:00
2020-02-19 13:00:00,0.9875,2.4,120.4,2020-02-19 13:00:00
2020-02-19 14:00:00,0.99,2.475,120.4,2020-02-19 14:00:00
2020-02-19 15:00:00,0.99,2.5749999999999997,120.4,2020-02-19 15:00:00
2020-02-19 16:00:00,0.99,2.625,120.4,2020-02-19 16:00:00
2020-02-19 17:00:00,0.99,2.65,120.4,2020-02-19 17:00:00
2020-02-19 18:00:00,0.99,2.7,120.4,2020-02-19 18:00:00
2020-02-19 19:00:00,0.99,2.8,120.4,2020-02-19 19:00:00
2020-02-19 20:00:00,0.99,2.7249999999999996,120.4,2020-02-19 20:00:00
2020-02-19 21:00:00,0.99,2.6250000000000004,120.4,2020-02-19 21:00:00
2020-02-19 22:00:00,0.99,2.5,120.4,2020-02-19 22:00:00
2020-02-19 23:00:00,0.99,2.525,120.4,2020-02-19 23:00:00
2020-02-20 00:00:00,0.99,2.2,120.4,2020-02-20 00:00:00
2020-02-20 01:00:00,0.99,2.075,120.4,2020-02-20 01:00:00
2020-02-20 02:00:00,0.99,2.0749999999999997,120.4,2020-02-20 02:00:00
2020-02-20 03:00:00,0.99,1.975,120.4,2020-02-20 03:00:00
2020-02-20 04:00:00,0.99,1.9249999999999998,120.4,2020-02-20 04:00:00
2020-02-20 05:00:00,0.9875,1.875,120.4,2020-02-20 05:00:00
2020-02-20 06:00:00,0.99,1.65,120.4,2020-02-20 06:00:00
2020-02-20 07:00:00,0.99,1.4,120.4,2020-02-20 07:00:00
2020-02-20 08:00:00,0.99,1.5,120.4,2020-02-20 08:00:00
2020-02-20 09:00:00,0.9666666666666667,1.7,120.40000000000002,2020-02-20 09:00:00
2020-02-20 10:00:00,0.91,1.85,120.4,2020-02-20 10:00:00
2020-02-20 11:00:00,0.9299999999999999,2.0999999999999996,120.4,2020-02-20 11:00:00
2020-02-20 12:00:00,0.962,2.48,120.4,2020-02-20 12:00:00
2020-02-20 13:00:00,0.96,2.7250000000000005,120.4,2020-02-20 13:00:00
2020-02-20 14:00:00,0.9780000000000001,2.8,120.4,2020-02-20 14:00:00
2020-02-20 15:00:00,0.99,2.625,120.4,2020-02-20 15:00:00
2020-02-20 16:00:00,0.99,2.6,120.4,2020-02-20 16:00:00
2020-02-20 17:00:00,0.9874999999999999,2.6500000000000004,120.4,2020-02-20 17:00:00
2020-02-20 18:00:00,0.99,2.575,120.4,2020-02-20 18:00:00
2020-02-20 19:00:00,0.99,2.7,120.4,2020-02-20 19:00:00
2020-02-20 20:00:00,0.99,2.7249999999999996,120.4,2020-02-20 20:00:00
2020-02-20 21:00:00,0.99,2.5500000000000003,120.4,2020-02-20 21:00:00
2020-02-20 22:00:00,0.99,2.525,120.4,2020-02-20 22:00:00
2020-02-20 23:00:00,0.99,2.45,120.4,2020-02-20 23:00:00
2020-02-21 00:00:00,0.99,2.125,120.4,2020-02-21 00:00:00
2020-02-21 01:00:00,0.99,1.975,120.4,2020-02-21 01:00:00
2020-02-21 02:00:00,0.99,1.975,120.4,2020-02-21 02:00:00
2020-02-21 03:00:00,0.99,1.95,120.4,2020-02-21 03:00:00
2020-02-21 04:00:00,0.99,1.8250000000000002,120.4,2020-02-21 04:00:00
2020-02-21 05:00:00,0.99,1.875,120.4,2020-02-21 05:00:00
2020-02-21 06:00:00,0.99,1.6749999999999998,120.4,2020-02-21 06:00:00
2020-02-21 07:00:00,0.99,1.55,120.4,2020-02-21 07:00:00
2020-02-21 08:00:00,0.99,1.45,120.4,2020-02-21 08:00:00
2020-02-21 09:00:00,0.9874999999999999,1.4249999999999998,120.4,2020-02-21 09:00:00
2020-02-21 10:00:00,0.9850000000000001,1.85,120.4,2020-02-21 10:00:00
2020-02-21 11:00:00,0.99,1.775,120.4,2020-02-21 11:00:00
2020-02-21 12:00:00,0.99,2.0,120.4,2020-02-21 12:00:00
2020-02-21 13:00:00,0.99,2.125,120.4,2020-02-21 13:00:00
2020-02-21 14:00:00,0.99,2.3,120.4,2020-02-21 14:00:00
2020-02-21 15:00:00,0.99,2.3499999999999996,120.4,2020-02-21 15:00:00
2020-02-21 16:00:00,0.99,2.5,120.4,2020-02-21 16:00:00
2020-02-21 17:00:00,0.99,2.45,120.4,2020-02-21 17:00:00
2020-02-21 18:00:00,0.99,2.575,120.4,2020-02-21 18:00:00
2020-02-21 19:00:00,0.9899999999999999,2.766666666666667,120.40000000000002,2020-02-21 19:00:00
2020-02-21 20:00:00,0.99,2.7749999999999995,120.4,2020-02-21 20:00:00
2020-02-21 21:00:00,0.99,2.6,120.4,2020-02-21 21:00:00
2020-02-21 22:00:00,0.99,2.475,120.4,2020-02-21 22:00:00
2020-02-21 23:00:00,0.99,2.3,120.4,2020-02-21 23:00:00
2020-02-22 00:00:00,0.99,2.075,120.4,2020-02-22 00:00:00
2020-02-22 01:00:00,0.99,1.975,120.4,2020-02-22 01:00:00
2020-02-22 02:00:00,0.99,1.9499999999999997,120.4,2020-02-22 02:00:00
2020-02-22 03:00:00,0.99,1.825,120.4,2020-02-22 03:00:00
2020-02-22 04:00:00,0.99,1.825,120.4,2020-02-22 04:00:00
2020-02-22 05:00:00,0.99,1.8,120.4,2020-02-22 05:00:00
2020-02-22 06:00:00,0.99,1.525,120.4,2020-02-22 06:00:00
2020-02-22 07:00:00,0.99,1.35,120.4,2020-02-22 07:00:00
2020-02-22 08:00:00,0.99,1.525,120.4,2020-02-22 08:00:00
2020-02-22 09:00:00,0.9774999999999999,1.325,120.4,2020-02-22 09:00:00
2020-02-22 10:00:00,0.9850000000000001,1.7,120.4,2020-02-22 10:00:00
2020-02-22 11:00:00,0.98,1.9249999999999998,120.4,2020-02-22 11:00:00
2020-02-22 12:00:00,0.9875,2.125,120.4,2020-02-22 12:00:00
2020-02-22 13:00:00,0.9875,2.125,120.4,2020-02-22 13:00:00
2020-02-22 14:00:00,0.9875,2.225,120.4,2020-02-22 14:00:00
2020-02-22 15:00:00,0.9850000000000001,2.3,120.4,2020-02-22 15:00:00
2020-02-22 16:00:00,0.99,2.25,120.4,2020-02-22 16:00:00
2020-02-22 17:00:00,0.9824999999999999,2.375,120.4,2020-02-22 17:00:00
2020-02-22 18:00:00,0.99,2.5999999999999996,120.4,2020-02-22 18:00:00
2020-02-22 19:00:00,0.99,2.55,120.4,2020-02-22 19:00:00
2020-02-22 20:00:00,0.99,2.475,120.4,2020-02-22 20:00:00
2020-02-22 21:00:00,0.99,2.3499999999999996,120.4,2020-02-22 21:00:00
2020-02-22 22:00:00,0.9874999999999999,2.4,120.4,2020-02-22 22:00:00
2020-02-22 23:00:00,0.99,2.3,120.4,2020-02-22 23:00:00
2020-02-23 00:00:00,0.99,2.05,120.4,2020-02-23 00:00:00
2020-02-23 01:00:00,0.99,1.9249999999999998,120.4,2020-02-23 01:00:00
2020-02-23 02:00:00,0.9875,1.8749999999999998,120.4,2020-02-23 02:00:00
2020-02-23 03:00:00,0.99,1.75,120.4,2020-02-23 03:00:00
2020-02-23 04:00:00,0.99,1.85,120.4,2020-02-23 04:00:00
2020-02-23 05:00:00,0.99,1.7,120.4,2020-02-23 05:00:00
2020-02-23 06:00:00,0.99,1.5750000000000002,120.4,2020-02-23 06:00:00
2020-02-23 07:00:00,0.99,1.5750000000000002,120.4,2020-02-23 07:00:00
2020-02-23 08:00:00,0.99,1.5750000000000002,120.4,2020-02-23 08:00:00
2020-02-23 09:00:00,0.99,1.5750000000000002,120.4,2020-02-23 09:00:00
2020-02-23 10:00:00,0.99,1.5750000000000002,120.4,2020-02-23 10:00:00
2020-02-23 11:00:00,0.99,1.5750000000000002,120.4,2020-02-23 11:00:00
2020-02-23 12:00:00,0.99,1.5750000000000002,120.4,2020-02-23 12:00:00
2020-02-23 13:00:00,0.99,1.5750000000000002,120.4,2020-02-23 13:00:00
2020-02-23 14:00:00,0.99,1.5750000000000002,120.4,2020-02-23 14:00:00
2020-02-23 15:00:00,0.99,1.5750000000000002,120.4,2020-02-23 15:00:00
2020-02-23 16:00:00,0.99,1.5750000000000002,120.4,2020-02-23 16:00:00
2020-02-23 17:00:00,0.99,1.5750000000000002,120.4,2020-02-23 17:00:00
2020-02-23 18:00:00,0.99,1.5750000000000002,120.4,2020-02-23 18:00:00
2020-02-23 19:00:00,0.99,1.5750000000000002,120.4,2020-02-23 19:00:00
2020-02-23 20:00:00,0.99,1.5750000000000002,120.4,2020-02-23 20:00:00
2020-02-23 21:00:00,0.99,1.5750000000000002,120.4,2020-02-23 21:00:00
2020-02-23 22:00:00,0.99,1.5750000000000002,120.4,2020-02-23 22:00:00
2020-02-23 23:00:00,0.99,1.5750000000000002,120.4,2020-02-23 23:00:00
2020-02-24 00:00:00,0.99,1.5750000000000002,120.4,2020-02-24 00:00:00
2020-02-24 01:00:00,0.99,1.5750000000000002,120.4,2020-02-24 01:00:00
2020-02-24 02:00:00,0.99,1.5750000000000002,120.4,2020-02-24 02:00:00
2020-02-24 03:00:00,0.99,1.5750000000000002,120.4,2020-02-24 03:00:00
2020-02-24 04:00:00,0.99,1.5750000000000002,120.4,2020-02-24 04:00:00
2020-02-24 05:00:00,0.99,1.5750000000000002,120.4,2020-02-24 05:00:00
2020-02-24 06:00:00,0.99,1.5750000000000002,120.4,2020-02-24 06:00:00
2020-02-24 07:00:00,0.99,1.5750000000000002,120.4,2020-02-24 07:00:00
2020-02-24 08:00:00,0.99,1.5750000000000002,120.4,2020-02-24 08:00:00
2020-02-24 09:00:00,0.99,1.5750000000000002,120.4,2020-02-24 09:00:00
2020-02-24 10:00:00,0.99,1.5750000000000002,120.4,2020-02-24 10:00:00
2020-02-24 11:00:00,0.99,1.5750000000000002,120.4,2020-02-24 11:00:00
2020-02-24 12:00:00,0.99,1.5750000000000002,120.4,2020-02-24 12:00:00
2020-02-24 13:00:00,0.99,1.5750000000000002,120.4,2020-02-24 13:00:00
2020-02-24 14:00:00,0.99,1.5750000000000002,120.4,2020-02-24 14:00:00
2020-02-24 15:00:00,0.99,1.5750000000000002,120.4,2020-02-24 15:00:00
2020-02-24 16:00:00,0.99,1.5750000000000002,120.4,2020-02-24 16:00:00
2020-02-24 17:00:00,0.99,1.5750000000000002,120.4,2020-02-24 17:00:00
2020-02-24 18:00:00,0.99,1.5750000000000002,120.4,2020-02-24 18:00:00
2020-02-24 19:00:00,0.99,1.5750000000000002,120.4,2020-02-24 19:00:00
2020-02-24 20:00:00,0.99,1.5750000000000002,120.4,2020-02-24 20:00:00
2020-02-24 21:00:00,0.99,1.5750000000000002,120.4,2020-02-24 21:00:00
2020-02-24 22:00:00,0.99,1.5750000000000002,120.4,2020-02-24 22:00:00
2020-02-24 23:00:00,0.99,1.5750000000000002,120.4,2020-02-24 23:00:00
2020-02-25 00:00:00,0.99,1.5750000000000002,120.4,2020-02-25 00:00:00
2020-02-25 01:00:00,0.99,1.5750000000000002,120.4,2020-02-25 01:00:00
2020-02-25 02:00:00,0.99,1.5750000000000002,120.4,2020-02-25 02:00:00
2020-02-25 03:00:00,0.99,1.5750000000000002,120.4,2020-02-25 03:00:00
2020-02-25 04:00:00,0.99,1.5750000000000002,120.4,2020-02-25 04:00:00
2020-02-25 05:00:00,0.99,1.5750000000000002,120.4,2020-02-25 05:00:00
2020-02-25 06:00:00,0.99,1.5750000000000002,120.4,2020-02-25 06:00:00
2020-02-25 07:00:00,0.99,1.5750000000000002,120.4,2020-02-25 07:00:00
2020-02-25 08:00:00,0.99,1.5750000000000002,120.4,2020-02-25 08:00:00
2020-02-25 09:00:00,0.99,1.5750000000000002,120.4,2020-02-25 09:00:00
2020-02-25 10:00:00,0.99,1.5750000000000002,120.4,2020-02-25 10:00:00
2020-02-25 11:00:00,0.99,1.5750000000000002,120.4,2020-02-25 11:00:00
2020-02-25 12:00:00,0.99,1.5750000000000002,120.4,2020-02-25 12:00:00
2020-02-25 13:00:00,0.99,1.5750000000000002,120.4,2020-02-25 13:00:00
2020-02-25 14:00:00,0.99,1.5750000000000002,120.4,2020-02-25 14:00:00
2020-02-25 15:00:00,0.99,1.5750000000000002,120.4,2020-02-25 15:00:00
2020-02-25 16:00:00,0.99,1.5750000000000002,120.4,2020-02-25 16:00:00
2020-02-25 17:00:00,0.99,1.5750000000000002,120.4,2020-02-25 17:00:00
2020-02-25 18:00:00,0.99,1.5750000000000002,120.4,2020-02-25 18:00:00
2020-02-25 19:00:00,0.99,1.5750000000000002,120.4,2020-02-25 19:00:00
2020-02-25 20:00:00,0.99,1.5750000000000002,120.4,2020-02-25 20:00:00
2020-02-25 21:00:00,0.99,1.5750000000000002,120.4,2020-02-25 21:00:00
2020-02-25 22:00:00,0.99,1.5750000000000002,120.4,2020-02-25 22:00:00
2020-02-25 23:00:00,0.99,1.5750000000000002,120.4,2020-02-25 23:00:00
2020-02-26 00:00:00,0.99,1.5750000000000002,120.4,2020-02-26 00:00:00
2020-02-26 01:00:00,0.99,1.5750000000000002,120.4,2020-02-26 01:00:00
2020-02-26 02:00:00,0.99,1.5750000000000002,120.4,2020-02-26 02:00:00
2020-02-26 03:00:00,0.99,1.5750000000000002,120.4,2020-02-26 03:00:00
2020-02-26 04:00:00,0.99,1.5750000000000002,120.4,2020-02-26 04:00:00
2020-02-26 05:00:00,0.99,1.5750000000000002,120.4,2020-02-26 05:00:00
2020-02-26 06:00:00,0.99,1.5750000000000002,120.4,2020-02-26 06:00:00
2020-02-26 07:00:00,0.99,1.5750000000000002,120.4,2020-02-26 07:00:00
2020-02-26 08:00:00,0.99,1.5750000000000002,120.4,2020-02-26 08:00:00
2020-02-26 09:00:00,0.99,1.5750000000000002,120.4,2020-02-26 09:00:00
2020-02-26 10:00:00,0.99,1.5750000000000002,120.4,2020-02-26 10:00:00
2020-02-26 11:00:00,0.99,1.5750000000000002,120.4,2020-02-26 11:00:00
2020-02-26 12:00:00,0.99,1.5750000000000002,120.4,2020-02-26 12:00:00
2020-02-26 13:00:00,0.99,1.5750000000000002,120.4,2020-02-26 13:00:00
2020-02-26 14:00:00,0.99,1.5750000000000002,120.4,2020-02-26 14:00:00
2020-02-26 15:00:00,0.99,1.5750000000000002,120.4,2020-02-26 15:00:00
2020-02-26 16:00:00,0.99,1.5750000000000002,120.4,2020-02-26 16:00:00
2020-02-26 17:00:00,0.99,1.5750000000000002,120.4,2020-02-26 17:00:00
2020-02-26 18:00:00,0.99,1.5750000000000002,120.4,2020-02-26 18:00:00
2020-02-26 19:00:00,0.99,1.5750000000000002,120.4,2020-02-26 19:00:00
2020-02-26 20:00:00,0.99,1.5750000000000002,120.4,2020-02-26 20:00:00
2020-02-26 21:00:00,0.99,1.5750000000000002,120.4,2020-02-26 21:00:00
2020-02-26 22:00:00,0.99,1.5750000000000002,120.4,2020-02-26 22:00:00
2020-02-26 23:00:00,0.99,1.5750000000000002,120.4,2020-02-26 23:00:00
2020-02-27 00:00:00,0.99,1.5750000000000002,120.4,2020-02-27 00:00:00
2020-02-27 01:00:00,0.99,1.5750000000000002,120.4,2020-02-27 01:00:00
2020-02-27 02:00:00,0.99,1.5750000000000002,120.4,2020-02-27 02:00:00
2020-02-27 03:00:00,0.99,1.5750000000000002,120.4,2020-02-27 03:00:00
2020-02-27 04:00:00,0.99,1.5750000000000002,120.4,2020-02-27 04:00:00
